
  _Vind,_kias |   _Vind,_keas |   Vtrue,_ktas |   Vtrue,_ktgs |   _Vind,__mph |   Vtrue,mphas |   Vtrue,mphgs |   _Mach,ratio |   __VVI,__fpm |   Gload,norml |   Gload,axial |   Gload,_side |   _elev,yoke1 |   ailrn,yoke1 |   ruddr,yoke1 |   ____Q,rad/s |   ____P,rad/s |   ____R,rad/s |   pitch,__deg |   _roll,__deg |   hding,_true |   hding,__mag |   alpha,__deg |   _beta,__deg |   hpath,__deg |   vpath,__deg |   _slip,__deg |   __mag,_comp |   mavar,__deg |   __lat,__deg |   __lon,__deg |   __alt,ftmsl |   __alt,ftagl |   ___on,runwy |   __alt,__ind |   __lat,south |   __lon,_west |   ____X,____m |   ____Y,____m |   ____Z,____m |   ___vX,__m/s |   ___vY,__m/s |   ___vZ,__m/s |   _dist,___ft |   _dist,___nm |   thro1,_part |   thro1,_part | 
      3.22944 |       8.39561 |       8.45687 |       7.07070 |       3.71637 |       9.73200 |       8.13682 |       0.01281 |     837.83209 |       0.94325 |       0.00211 |       0.07248 |      -0.00003 |      -0.00202 |       0.00072 |      -0.09309 |       0.12232 |      -0.58784 |       3.68053 |     -11.78125 |      84.22535 |      87.97601 |     -66.30363 |      16.97322 |      53.21670 |      87.19060 |       3.56463 |     135.08775 |       3.65465 |      51.41861 |      -0.65865 |     506.05383 |     288.27008 |       0.00000 |     505.74393 |      50.00000 |      -2.00000 |  -11013.77148 |     -25.58228 |  -46611.71094 |       0.14279 |       3.63311 |      -0.10676 |     900.72760 |       0.14824 |       0.52175 |       0.52175 | 
      3.18882 |       8.26999 |       8.33049 |       6.96495 |       3.66962 |       9.58656 |       8.01512 |       0.01262 |     825.18408 |       0.95636 |      -0.00004 |       0.07149 |      -0.00003 |      -0.00202 |       0.00072 |      -0.01412 |       0.11265 |      -0.58238 |       2.69209 |     -11.26646 |      80.87798 |      84.63599 |     -66.22986 |      16.87372 |      19.02671 |      86.27193 |       3.58430 |     131.35692 |       3.65465 |      51.41861 |      -0.65865 |     507.27829 |     289.49799 |       0.00000 |     506.97260 |      50.00000 |      -2.00000 |  -11013.75977 |     -25.20917 |  -46611.73047 |       0.07595 |       3.57550 |      -0.22025 |     901.95361 |       0.14844 |       0.52001 |       0.52001 | 
      3.22944 |       8.18346 |       8.24347 |       6.89363 |       3.71637 |       9.48642 |       7.93304 |       0.01249 |     812.92572 |       0.96683 |      -0.00187 |       0.07082 |      -0.00003 |      -0.00202 |       0.00072 |       0.05193 |       0.09935 |      -0.57636 |       2.16401 |     -10.78472 |      77.50835 |      81.27038 |     -65.74402 |      16.82038 |       2.49330 |      84.73210 |       3.60074 |     127.59792 |       3.65465 |      51.41861 |      -0.65865 |     508.47461 |     290.69583 |       0.00000 |     508.17181 |      50.00000 |      -2.00000 |  -11013.75488 |     -24.84472 |  -46611.75781 |       0.01416 |       3.53141 |      -0.32529 |     903.15314 |       0.14864 |       0.51837 |       0.51837 | 
      3.30919 |       8.12376 |       8.18347 |       6.84887 |       3.80815 |       9.41738 |       7.88154 |       0.01240 |     801.06213 |       0.97571 |      -0.00344 |       0.07022 |      -0.00003 |      -0.00202 |       0.00072 |       0.10830 |       0.08513 |      -0.57015 |       2.01990 |     -10.36367 |      74.08391 |      77.84713 |     -64.94683 |      16.75519 |     353.34570 |      83.05917 |       3.61484 |     123.84269 |       3.65465 |      51.41861 |      -0.65865 |     509.66559 |     291.88718 |       0.00000 |     509.36792 |      50.00000 |      -2.00000 |  -11013.75781 |     -24.48199 |  -46611.79688 |      -0.04934 |       3.49754 |      -0.42291 |     904.35010 |       0.14884 |       0.51683 |       0.51683 | 
      3.38707 |       8.08348 |       8.14304 |       6.82713 |       3.89777 |       9.37084 |       7.85652 |       0.01233 |     789.81903 |       0.98382 |      -0.00478 |       0.06966 |      -0.00003 |      -0.00202 |       0.00072 |       0.15629 |       0.07153 |      -0.56365 |       2.20699 |     -10.02730 |      70.64357 |      74.40555 |     -63.94714 |      16.65142 |     346.88373 |      81.39752 |       3.62681 |     120.18038 |       3.65466 |      51.41861 |      -0.65865 |     510.84613 |     293.06879 |       0.00000 |     510.54477 |      50.00000 |      -2.00000 |  -11013.76660 |     -24.12252 |  -46611.84375 |      -0.11922 |       3.47267 |      -0.51164 |     905.54047 |       0.14903 |       0.51540 |       0.51540 | 
      3.50064 |       8.05610 |       8.11560 |       6.82588 |       4.02846 |       9.33926 |       7.85508 |       0.01229 |     779.24225 |       0.99131 |      -0.00593 |       0.06915 |      -0.00003 |      -0.00202 |       0.00072 |       0.19751 |       0.05908 |      -0.55660 |       2.67888 |      -9.78665 |      67.18151 |      70.94022 |     -62.83876 |      16.50266 |     341.27240 |      79.76525 |       3.63691 |     116.63144 |       3.65466 |      51.41861 |      -0.65865 |     512.02545 |     294.25162 |       0.00000 |     511.72836 |      50.00000 |      -2.00000 |  -11013.78320 |     -23.76351 |  -46611.90234 |      -0.20033 |       3.45566 |      -0.59090 |     906.73444 |       0.14923 |       0.51408 |       0.51408 | 
      3.64656 |       8.03608 |       8.09557 |       6.84324 |       4.19639 |       9.31622 |       7.87506 |       0.01226 |     769.43011 |       0.99824 |      -0.00690 |       0.06872 |      -0.00003 |      -0.00202 |       0.00072 |       0.23291 |       0.04803 |      -0.54888 |       3.39484 |      -9.65068 |      63.71375 |      67.46754 |     -61.71194 |      16.31949 |     335.78052 |      78.15528 |       3.64533 |     113.22303 |       3.65466 |      51.41861 |      -0.65865 |     513.20410 |     295.43713 |       0.00000 |     512.90930 |      50.00000 |      -2.00000 |  -11013.80859 |     -23.40477 |  -46611.96875 |      -0.29644 |       3.44551 |      -0.65901 |     907.93390 |       0.14943 |       0.51290 |       0.51290 | 
      3.75229 |       8.01938 |       8.07889 |       6.87801 |       4.31806 |       9.29702 |       7.91507 |       0.01224 |     760.65375 |       1.00594 |      -0.00767 |       0.07190 |      -0.00003 |       0.02566 |       0.00072 |       0.26269 |       0.04352 |      -0.54067 |       4.29346 |      -9.61715 |      60.33513 |      64.08288 |     -60.67439 |      16.11345 |     330.22806 |      76.60163 |       3.65385 |     110.03496 |       3.65466 |      51.41861 |      -0.65865 |     514.35455 |     296.59744 |       0.00000 |     514.06604 |      50.00000 |      -2.00000 |  -11013.84570 |     -23.05466 |  -46612.03906 |      -0.40712 |       3.44205 |      -0.71169 |     909.11102 |       0.14962 |       0.51187 |       0.51187 | 
      3.88878 |       8.06193 |       8.12189 |       6.94141 |       4.47513 |       9.34651 |       7.98803 |       0.01230 |     752.76367 |       1.02399 |      -0.00845 |       0.11402 |      -0.00003 |       0.34484 |       0.00072 |       0.28995 |       0.14295 |      -0.53308 |       5.37052 |      -9.44122 |      56.95472 |      60.69546 |     -59.69108 |      16.51703 |     324.16638 |      75.44157 |       3.69453 |     106.84222 |       3.65466 |      51.41861 |      -0.65865 |     515.51306 |     297.76965 |       0.00000 |     515.22260 |      50.00000 |      -2.00000 |  -11013.89355 |     -22.70218 |  -46612.11328 |      -0.52550 |       3.45631 |      -0.72772 |     910.30322 |       0.14982 |       0.51102 |       0.51102 | 
      3.95527 |       8.07669 |       8.13690 |       7.04259 |       4.55164 |       9.36377 |       8.10446 |       0.01233 |     746.30127 |       1.05513 |      -0.00981 |       0.19118 |      -0.00003 |       0.94619 |       0.00072 |       0.31795 |       0.60502 |      -0.52578 |       6.65363 |      -7.69911 |      53.60729 |      57.33999 |     -59.01778 |      17.28566 |     316.55728 |      75.67946 |       3.80094 |     103.29919 |       3.65466 |      51.41861 |      -0.65865 |     516.68030 |     298.95233 |       0.00000 |     516.38544 |      50.00000 |      -2.00000 |  -11013.95215 |     -22.34700 |  -46612.18359 |      -0.61621 |       3.51044 |      -0.65065 |     911.50702 |       0.15001 |       0.51062 |       0.51062 | 
      4.02065 |       8.03843 |       8.09849 |       7.15507 |       4.62688 |       9.31958 |       8.23391 |       0.01227 |     741.68805 |       1.08790 |      -0.01111 |       0.20634 |      -0.00003 |       0.99661 |       0.00072 |       0.33748 |       1.18232 |      -0.53004 |       8.26724 |      -2.78092 |      50.32936 |      54.05228 |     -57.92469 |      19.58990 |     305.63824 |      76.93029 |       3.90674 |      99.39138 |       3.65466 |      51.41861 |      -0.65865 |     517.86957 |     300.15668 |       0.00000 |     517.56305 |      50.00000 |      -2.00000 |  -11014.01855 |     -21.98504 |  -46612.24219 |      -0.67649 |       3.58554 |      -0.48500 |     912.72968 |       0.15022 |       0.51074 |       0.51074 | 
      4.05294 |       7.94130 |       8.00078 |       7.27350 |       4.66404 |       9.20713 |       8.37019 |       0.01212 |     739.00372 |       1.10475 |      -0.01120 |       0.10672 |      -0.00003 |       0.16123 |       0.00072 |       0.33561 |       1.40546 |      -0.55494 |      10.32103 |       4.78225 |      47.09764 |      50.80849 |     -56.40951 |      23.09592 |     288.30826 |      78.49281 |       3.99312 |      95.05035 |       3.65466 |      51.41861 |      -0.65865 |     519.10620 |     301.40521 |       0.00000 |     518.78741 |      50.00000 |      -2.00000 |  -11014.09082 |     -21.60850 |  -46612.27734 |      -0.70867 |       3.66660 |      -0.23448 |     913.99377 |       0.15042 |       0.51125 |       0.51125 | 
      4.02065 |       7.78437 |       7.84283 |       7.38599 |       4.62688 |       9.02536 |       8.49964 |       0.01188 |     738.00226 |       1.12449 |       0.01081 |       0.09250 |      -0.15426 |       0.00021 |       0.00072 |       0.28738 |       1.08834 |      -0.58490 |      12.66120 |      11.63477 |      43.92802 |      47.62577 |     -55.27484 |      24.77964 |     261.81952 |      79.52689 |       4.01503 |      90.12440 |       3.65466 |      51.41861 |      -0.65865 |     520.36914 |     302.67685 |       0.00000 |     520.05188 |      50.00000 |      -2.00000 |  -11014.16406 |     -21.22373 |  -46612.28516 |      -0.68366 |       3.73638 |       0.09828 |     915.27942 |       0.15064 |       0.51194 |       0.51194 | 
      3.92217 |       7.58016 |       7.63722 |       7.52123 |       4.51355 |       8.78876 |       8.65528 |       0.01157 |     738.25604 |       1.13006 |      -0.00705 |       0.08421 |      -0.00753 |      -0.00180 |       0.00072 |       0.24334 |       0.73771 |      -0.58372 |      14.94731 |      16.13796 |      40.88659 |      44.57250 |     -56.00228 |      23.23459 |     228.35362 |      78.15724 |       4.02656 |      84.72555 |       3.65466 |      51.41861 |      -0.65865 |     521.62341 |     303.93011 |       0.00000 |     521.30798 |      50.00000 |      -2.00000 |  -11014.22852 |     -20.84130 |  -46612.25391 |      -0.59338 |       3.78690 |       0.52769 |     916.55719 |       0.15085 |       0.51330 |       0.51330 | 
      3.68214 |       7.35140 |       7.40687 |       7.66299 |       4.23733 |       8.52368 |       8.81841 |       0.01122 |     738.91840 |       1.09480 |      -0.00684 |       0.07478 |      -0.00019 |      -0.00201 |       0.00072 |       0.23975 |       0.48848 |      -0.55608 |      17.18853 |      18.73704 |      38.13020 |      41.80523 |     -58.13662 |      19.74776 |     205.30013 |      73.79967 |       4.02829 |      79.35478 |       3.65466 |      51.41861 |      -0.65865 |     522.83844 |     305.12863 |       0.00000 |     522.53436 |      50.00000 |      -2.00000 |  -11014.28125 |     -20.47049 |  -46612.17969 |      -0.47003 |       3.78565 |       0.99436 |     917.81097 |       0.15105 |       0.51482 |       0.51482 | 
      3.34836 |       7.12580 |       7.17969 |       7.82205 |       3.85322 |       8.26224 |       9.00146 |       0.01088 |     738.93787 |       1.05268 |      -0.00671 |       0.06522 |      -0.00004 |      -0.00202 |       0.00072 |       0.24940 |       0.31978 |      -0.51133 |      19.44158 |      20.14713 |      35.67614 |      39.34068 |     -61.17935 |      15.15087 |     192.63826 |      67.95220 |       4.02122 |      74.13715 |       3.65466 |      51.41861 |      -0.65865 |     524.02484 |     306.28061 |       0.00000 |     523.72876 |      50.00000 |      -2.00000 |  -11014.31934 |     -20.10805 |  -46612.05859 |      -0.33050 |       3.72974 |       1.47393 |     919.07074 |       0.15126 |       0.51611 |       0.51611 | 
      2.93327 |       6.92986 |       6.98239 |       7.98576 |       3.37554 |       8.03519 |       9.18985 |       0.01058 |     737.49097 |       0.98329 |       0.05737 |       0.05741 |      -0.48997 |      -0.00202 |       0.00072 |       0.23538 |       0.20719 |      -0.45592 |      21.59454 |      20.79512 |      33.60157 |      37.25636 |     -64.53146 |      10.08235 |     185.43956 |      61.92783 |       4.00750 |      69.28098 |       3.65466 |      51.41861 |      -0.65865 |     525.14343 |     307.36319 |       0.00000 |     524.87006 |      50.00000 |      -2.00000 |  -11014.34375 |     -19.76597 |  -46611.89844 |      -0.18327 |       3.62492 |       1.92456 |     920.31213 |       0.15146 |       0.51702 |       0.51702 | 
      2.50148 |       6.75799 |       6.80934 |       8.13957 |       2.87865 |       7.83605 |       9.36685 |       0.01032 |     733.09564 |       0.93368 |       0.10541 |       0.04854 |      -0.98231 |      -0.00202 |       0.00072 |      -0.00247 |       0.09426 |      -0.38062 |      23.24978 |      20.81884 |      31.27410 |      34.92352 |     -68.46997 |       3.66241 |     179.33913 |      55.66737 |       3.98605 |      63.72916 |       3.65466 |      51.41861 |      -0.65865 |     526.39917 |     308.61148 |       0.00000 |     526.15479 |      50.00000 |      -2.00000 |  -11014.35156 |     -19.38152 |  -46611.66406 |       0.02724 |       3.45782 |       2.36150 |     921.78955 |       0.15171 |       0.51774 |       0.51774 | 
      1.76878 |       6.68161 |       6.73250 |       8.34503 |       2.03547 |       7.74762 |       9.60329 |       0.01020 |     725.90143 |       0.90934 |       0.10711 |       0.04189 |      -0.99945 |      -0.00202 |       0.00072 |      -0.29101 |       0.01747 |      -0.30336 |      23.10787 |      20.16719 |      28.86700 |      32.52289 |     -75.17439 |      -2.30302 |     175.31079 |      49.83298 |       3.95531 |      58.84021 |       3.65466 |      51.41860 |      -0.65865 |     527.53711 |     309.79556 |       0.00000 |     527.31622 |      50.00000 |      -2.00000 |  -11014.33789 |     -19.03269 |  -46611.39844 |       0.22638 |       3.28061 |       2.75983 |     923.23102 |       0.15194 |       0.51800 |       0.51800 | 
      0.72202 |       6.74210 |       6.79356 |       8.57534 |       0.83089 |       7.81788 |       9.86833 |       0.01029 |     715.69061 |       0.89321 |       0.11228 |       0.03714 |      -0.97682 |      -0.00202 |       0.00072 |      -0.55612 |      -0.02058 |      -0.22478 |      21.20136 |      19.17167 |      26.32858 |      30.00122 |     -84.94514 |      -7.91344 |     172.10770 |      44.48458 |       3.91815 |      54.25951 |       3.65466 |      51.41860 |      -0.65865 |     528.62012 |     310.90863 |       0.00000 |     528.40314 |      50.00000 |      -2.00000 |  -11014.30371 |     -18.70027 |  -46611.08984 |       0.43217 |       3.09124 |       3.11755 |     924.72314 |       0.15219 |       0.51793 |       0.51793 | 
      0.72202 |       6.94381 |       6.99692 |       8.89172 |       0.83089 |       8.05191 |      10.23241 |       0.01060 |     702.04218 |       0.89808 |       0.01446 |       0.03341 |      -0.06635 |      -0.00202 |       0.00072 |      -0.66815 |      -0.01899 |      -0.14236 |      17.75628 |      18.17551 |      23.81771 |      27.51360 |     -96.15380 |     -13.20007 |     169.64433 |      39.15226 |       3.87322 |      49.87952 |       3.65466 |      51.41860 |      -0.65865 |     529.68298 |     311.86301 |       0.00000 |     529.47363 |      50.00000 |      -2.00000 |  -11014.24512 |     -18.37355 |  -46610.72656 |       0.63764 |       2.88813 |       3.48945 |     926.33484 |       0.15246 |       0.51767 |       0.51767 | 
